Name,MC #,Symbol,Price,BTC,1h,24h,7d,14d,30d,45d,90d,200d,Mkt. Cap,MCAP BTC,24h Vol,24h Vol BTC,Circ. Supply,Total Supply,Max. Supply,Team,Advisors,Brand/Buzz,Product,Coin,Social,Communication,Business,GitHub,GitHub,Avg. volume,Age (mo),Winning months
Bezant,316,BZNT,0.0165,0.00000209,-2.43,-14.20,-8.71,-37.30,-36.35,-51.67,-70.63,-69.29,9.77 MM,$ 9.77 MM,491.78 K,$ 491.78 K,591.073 MM,"1,000,000,000",--,64.20,63,75,20,46,83,55,100,70,---,"769,109",9,9
Blackmoon Crypto,557,BMC,0.1407,0.00001777,-0.89,-6.44,2.37,-10.67,-20.59,-16.90,-50.00,-77.31,3.09 MM,$ 3.09 MM,250.13 K,$ 250.13 K,21.943 MM,"60,000,000",--,64.20,54,75,60,83,65,5,100,50,---,"66,921",17,17
Waves,35,WAVES,2.58,0.00032523,0.75,-1.88,15.41,-17.71,-15.04,-30.53,41.45,-12.18,257.61 MM,$ 257.61 MM,41.13 MM,$ 41.13 MM,100.000 MM,"100,000,000",--,64.15,8,0,90,78,64,95,100,50,---,"20,946,022",32,32
Copytrack,861,CPY,0.0172,0.00000217,-0.54,-5.36,-34.74,-46.04,-40.91,-58.87,-68.69,-83.34,826.77 K,$ 826.77 K,31.75,$ 31.75,48.095 MM,"53,000,748",--,64.15,56,100,35,53,64,70,100,80,---,186,11,11
Everipedia,228,IQ,0.0034,0.00000043,-0.30,-1.61,6.63,45.51,29.50,19.33,-62.17,-87.80,15.53 MM,$ 15.53 MM,883.66 K,$ 883.66 K,4.506 Bn,"9,998,572,888","10,000,000,000",64.10,39,0,70,80,79,40,100,30,---,"85,286",7,7
Primalbase Token,353,PBT,"6,102.87",0.77047578,-0.01,1.08,9.15,125.49,78.55,57.47,45.11,120.53,7.63 MM,$ 7.63 MM,15.02 K,$ 15.02 K,1.250 K,"1,250","1,250",64.10,38,75,20,73,67,95,100,60,---,545,18,18
Nebula AI,595,NBAI,0.0022,0.00000028,-0.24,22.43,42.26,114.95,52.23,44.59,6.10,-55.72,2.55 MM,$ 2.55 MM,2.57 K,$ 2.57 K,1.163 Bn,"4,770,681,725",--,64.10,65,100,15,61,67,95,100,50,---,"1,438",9,9
Cube,267,AUTO,0.0018,0.00000023,-1.24,2.98,-6.64,-30.53,-32.81,24.80,-18.92,-69.63,12.23 MM,$ 12.23 MM,190.93 K,$ 190.93 K,6.775 Bn,"7,200,000,000",--,64.05,48,75,30,68,83,10,100,60,---,"366,936",11,11
Lamden,521,TAU,0.0257,0.00000325,0.91,-3.17,12.58,-7.63,-13.77,-29.66,-24.32,-59.05,3.66 MM,$ 3.66 MM,21.84 K,$ 21.84 K,142.216 MM,"288,090,567",--,64.05,63,50,50,53,51,90,100,---,90,"12,122",13,13
Phantasma,612,SOUL,0.0410,0.00000517,-0.28,-1.72,18.56,46.33,23.24,8.19,-55.86,-66.74,2.39 MM,$ 2.39 MM,308.14 K,$ 308.14 K,58.333 MM,"91,136,374",--,64.05,86,100,50,61,66,55,70,---,60,"148,962",8,8
Sumokoin,993,SUMO,0.0425,0.00000536,0.46,-12.02,33.65,43.51,5.39,-11.95,-55.55,-90.27,428.35 K,$ 428.35 K,83.47 K,$ 83.47 K,10.090 MM,"18,978,669","88,888,888",64.05,---,---,30,88,55,5,100,---,70,"2,123",20,20
Polis,430,POLIS,0.8579,0.00010830,5.86,-15.98,3.29,-7.69,-6.40,23.44,-2.72,-36.80,5.46 MM,$ 5.46 MM,58.75 K,$ 58.75 K,6.366 MM,"6,365,709","25,000,000",64.00,63,25,10,88,63,25,100,---,80,"11,162",13,13
Medicalchain,613,MTN,0.0086,0.00000109,-1.13,-3.35,-2.53,73.88,56.54,57.47,-59.52,-83.88,2.39 MM,$ 2.39 MM,723.42 K,$ 723.42 K,277.439 MM,"500,000,000",--,64.00,30,100,30,78,74,70,100,30,---,"450,362",12,12
Narrative,915,NRVE,0.0141,0.00000178,2.35,19.17,21.15,16.38,-19.37,-22.75,-4.94,-4.94%,662.55 K,$ 662.55 K,82.61 K,$ 82.61 K,46.928 MM,"46,928,004","179,428,004",64.00,71,100,40,71,50,90,100,50,---,"39,937",6,6
Ethos,256,ETHOS,0.1314,0.00001659,-1.46,-0.24,28.71,-26.51,9.19,8.85,-62.13,-89.13,12.83 MM,$ 12.83 MM,1.53 MM,$ 1.53 MM,97.622 MM,"222,295,208",--,63.95,34,0,40,73,83,95,100,30,---,"2,524,008",19,19
OneLedger,801,OLT,0.0035,0.00000045,0.34,5.80,0.62,11.59,-26.06,-23.30,-56.40,-91.54,1.10 MM,$ 1.10 MM,258.14 K,$ 258.14 K,311.001 MM,"1,000,000,000",--,63.95,38,75,50,65,70,70,100,50,---,"270,434",7,7
HYCON,240,HYC,0.0077,0.00000097,0.00,-0.40,2.83,-33.85,-44.52,-51.10,-82.48,-82.48%,14.32 MM,$ 14.32 MM,2.40 MM,$ 2.40 MM,1.872 Bn,"2,988,324,392",--,63.90,65,25,50,87,81,55,30,30,---,"2,145,749",6,6
Welltrado,733,WTL,0.0357,0.00000451,-0.19,211.17,-8.30,-8.72,-6.73,-43.45,-45.82,-45.82%,1.43 MM,$ 1.43 MM,7.25 K,$ 7.25 K,40.132 MM,"56,985,498",--,63.90,31,25,60,84,70,45,100,50,---,"58,426",4,4
Musicoin,696,MUSIC,0.0011,0.00000014,-3.57,-3.75,28.17,10.33,-1.59,-8.38,-63.86,-84.74,1.72 MM,$ 1.72 MM,12.40 K,$ 12.40 K,1.553 Bn,"1,552,672,538",--,63.90,80,0,50,98,51,90,100,---,50,"5,800",23,23
Nexus,179,NXS,0.3555,0.00004489,-1.41,1.03,31.90,-4.46,-9.95,3.26,-46.11,-74.47,21.23 MM,$ 21.23 MM,745.05 K,$ 745.05 K,59.708 MM,"59,907,495",--,63.85,60,0,30,78,69,5,100,---,80,"435,913",48,48
POPCHAIN,709,PCH,0.0018,0.00000023,-0.04,-0.97,-40.04,29.99,-33.50,-52.64,-73.21,-94.32,1.62 MM,$ 1.62 MM,1.51 K,$ 1.51 K,883.413 MM,"2,000,000,000",--,63.80,46,75,0,76,66,50,100,---,80,"149,520",7,7
WaykiChain,107,WICC,0.2488,0.00003141,0.27,-9.86,4.44,75.03,100.96,90.25,13.05,-30.11,47.03 MM,$ 47.03 MM,2.80 MM,$ 2.80 MM,189.000 MM,"210,000,000",--,63.75,45,0,60,82,68,55,100,50,---,"698,194",13,13
Viacoin,215,VIA,0.7174,0.00009057,-0.03,-4.82,7.76,134.07,118.69,110.57,-1.25,-42.12,16.60 MM,$ 16.60 MM,874.67 K,$ 874.67 K,23.141 MM,"23,140,664","23,176,392",63.75,---,---,80,98,43,5,100,---,50,"310,365",55,55
XtraBYtes,428,XBY,0.0128,0.00000162,-0.13,9.18,33.06,19.60,-9.66,-9.82,-63.14,-58.29,5.50 MM,$ 5.50 MM,744.92,$ 744.92,430.000 MM,"650,000,000","650,000,000",63.75,80,0,50,78,63,95,100,---,50,"2,149",22,22
Crowd Machine,841,CMCT,0.0019,0.00000024,3.43,2.77,2.33,16.33,0.17,-19.18,-42.54,-93.55,891.54 K,$ 891.54 K,687.50 K,$ 687.50 K,470.165 MM,"2,000,000,000",--,63.70,72,75,20,76,70,5,100,70,---,"483,863",9,9
Swarm City,840,SWT,0.1068,0.00001349,0.58,-4.28,-19.96,-25.28,-25.63,-38.29,-62.98,-82.75,905.25 K,$ 905.25 K,33.03 K,$ 33.03 K,8.473 MM,"8,472,924",--,63.70,83,50,50,98,64,5,100,---,40,"28,730",23,23
Kin,128,KIN,0.00004834,0.00000001,2.52,3.02,4.30,55.76,29.07,54.29,-11.34,-75.81,36.55 MM,$ 36.55 MM,2.09 MM,$ 2.09 MM,756.098 Bn,"10,000,000,000,000",--,63.65,55,50,70,90,49,75,100,30,---,"309,424",16,16
COVA,377,COVA,0.0041,0.00000051,1.81,15.25,71.54,84.01,129.19,129.19%,,,6.96 MM,$ 6.96 MM,1.13 MM,$ 1.13 MM,1.714 Bn,"6,500,000,000",--,63.65,---,---,30,95,66,50,100,---,40,"318,278",1,1
Matchpool,699,GUP,0.0227,0.00000286,-0.16,-5.54,1.25,30.82,28.65,17.61,-51.58,-78.43,1.70 MM,$ 1.70 MM,37.01 K,$ 37.01 K,75.000 MM,"98,855,150",--,63.65,59,100,40,75,70,5,100,50,---,"77,688",22,22
AMLT Token,606,AMLT,0.0103,0.00000130,3.06,-19.12,-6.78,-44.63,-54.51,-36.49,-25.53,-29.25,2.43 MM,$ 2.43 MM,2.86 K,$ 2.86 K,235.455 MM,"400,000,000","400,000,000",63.65,49,100,70,54,67,45,100,50,---,883,10,10
bitJob,1264,STU,0.0014,0.00000017,1.71,20.98,-17.84,-60.93,-50.50,-73.83,-85.26,-86.34,112.39 K,$ 112.39 K,481.56,$ 481.56,82.816 MM,"200,000,000",--,63.65,73,25,35,83,65,45,100,50,---,"2,700",15,15
Storj,131,STORJ,0.2648,0.00003343,-0.44,0.09,22.74,86.16,70.11,70.87,-16.47,-41.30,35.96 MM,$ 35.96 MM,8.55 MM,$ 8.55 MM,135.787 MM,"424,999,998",--,63.60,80,50,90,78,52,100,30,---,50,"502,835",19,19
VIBE,283,VIBE,0.0432,0.00000545,-0.94,3.76,26.20,2.52,34.40,45.21,-33.65,-38.04,11.24 MM,$ 11.24 MM,2.11 MM,$ 2.11 MM,260.136 MM,"267,000,000",--,63.60,38,75,40,68,79,5,100,70,---,"2,229,143",16,16
PayPie,245,PPP,0.1705,0.00002153,0.00,10.81,151.99,-76.16,342.74,201.30,12.45,-29.14,14.07 MM,$ 14.07 MM,19.01 K,$ 19.01 K,82.500 MM,"165,000,000","165,000,000",63.60,38,75,35,63,76,40,100,70,---,"3,810",16,16
Ren,193,REN,0.0294,0.00000371,-0.10,0.46,21.69,53.70,22.65,21.65,-34.04,-30.63,19.08 MM,$ 19.08 MM,699.28 K,$ 699.28 K,649.616 MM,"1,000,000,000",--,63.55,35,75,30,79,79,50,100,30,---,"493,062",11,11
Sentinel,556,SENT,0.0016,0.00000020,3.95,-1.82,11.32,72.49,12.89,13.09,-34.34,-78.81,3.16 MM,$ 3.16 MM,18.32 K,$ 18.32 K,2.000 Bn,"1,999,970,000",--,63.55,---,---,0,63,66,50,100,---,90,"20,721",10,10
Eligma Token,624,ELI,0.0162,0.00000205,0.42,-7.60,23.58,80.91,78.00,130.20,39.96,39.96%,2.26 MM,$ 2.26 MM,322.14 K,$ 322.14 K,139.551 MM,"327,902,034",--,63.55,69,75,55,48,67,45,100,70,---,"109,564",6,6
Simmitri,1168,SIM,0.0025,0.00000031,-37.03,-23.45,-8.00,-85.17,22.42,-14.73,-71.82,-71.82%,175.40 K,$ 175.40 K,3.22 K,$ 3.22 K,70.469 MM,"350,000,000",--,63.55,36,100,30,90,61,5,100,80,---,"3,568",4,4
Matrix AI Network,216,MAN,0.1106,0.00001396,-1.60,8.35,0.60,52.19,58.43,6.85,-53.88,-73.29,16.58 MM,$ 16.58 MM,1.26 MM,$ 1.26 MM,150.000 MM,"250,000,000","1,000,000,000",63.45,20,50,50,48,67,45,100,---,90,"556,533",12,12
Etherparty,389,FUEL,0.0091,0.00000114,0.65,2.23,25.58,1.08,8.76,1.27,-63.99,-71.76,6.49 MM,$ 6.49 MM,6.59 MM,$ 6.59 MM,715.548 MM,"1,000,000,000",--,63.45,32,0,70,83,74,25,100,50,---,"372,749",15,15
STK,637,STK,0.0062,0.00000079,-1.73,-1.65,3.54,122.48,113.58,48.56,-44.80,-77.34,2.15 MM,$ 2.15 MM,63.35 K,$ 63.35 K,343.971 MM,"500,000,000",--,63.45,57,50,40,70,70,55,100,50,---,"132,259",12,12
Gnosis,164,GNO,21.83,0.00275653,-0.18,3.42,36.91,92.90,74.42,105.07,10.38,-57.12,24.12 MM,$ 24.12 MM,413.66 K,$ 413.66 K,1.105 MM,"10,000,000",--,63.30,100,75,80,73,78,70,100,---,0,"47,567",21,21
Zebi,388,ZCO,0.0104,0.00000131,0.34,15.99,40.47,114.23,69.87,37.65,-20.47,-71.40,6.49 MM,$ 6.49 MM,1.92 MM,$ 1.92 MM,625.000 MM,"625,000,000","1,000,000,000",63.25,46,75,30,88,70,0,100,60,---,"182,356",9,9
StrongHands,807,SHND,0.00000012,0.0000,-0.49,-0.50,24.31,65.61,46.69,34.18,-36.79,-74.34,1.07 MM,$ 1.07 MM,3.04 K,$ 3.04 K,9.287 Tn,"16,046,969,962,752",--,63.25,---,---,50,88,63,50,100,---,40,"1,853",39,39
JSECOIN,1117,JSE,0.0005,0.00000007,0.04,-4.54,69.19,-30.86,-52.98,-67.80,-84.82,-84.82%,235.60 K,$ 235.60 K,256.88,$ 256.88,443.480 MM,"10,000,000,000",--,63.25,50,50,60,94,62,55,70,30,---,471,4,4
Hurify,1267,HUR,0.0004,0.00000006,16.53,-38.45,-9.02,-13.82,-9.62,-38.19,-79.50,-98.78,108.43 K,$ 108.43 K,3.75 K,$ 3.75 K,241.191 MM,"273,325,000",--,63.20,56,50,45,88,58,45,100,50,---,"13,919",8,8
EthLend,314,LEND,0.0088,0.00000111,3.79,6.84,21.07,6.99,6.32,-3.59,-57.25,-67.90,9.81 MM,$ 9.81 MM,2.15 MM,$ 2.15 MM,1.115 Bn,"1,299,999,942",--,63.15,4,50,60,88,79,5,100,50,---,"418,914",14,14
YOYOW,390,YOYOW,0.0215,0.00000271,-1.71,4.46,29.89,23.53,41.66,37.07,-38.97,-38.97%,6.44 MM,$ 6.44 MM,886.75 K,$ 886.75 K,300.000 MM,"300,000,000","1,000,000,000",63.00,63,75,50,63,70,5,70,---,70,"613,015",18,18
MyBit,949,MYB,0.0036,0.00000045,1.02,10.71,8.82,-29.87,-67.67,-50.43,-81.82,-91.09,546.25 K,$ 546.25 K,702.34,$ 702.34,152.813 MM,"179,996,750",--,63.00,83,0,50,78,55,5,100,---,80,"2,740",18,18
Daneel,1059,DAN,0.0059,0.00000075,-0.16,2.03,-0.05,-26.87,-38.46,-50.14,-77.72,-82.72,309.04 K,$ 309.04 K,685.38,$ 685.38,52.244 MM,"69,320,719",--,63.00,27,75,25,88,62,80,100,50,---,"2,982",10,10
BitRent,1143,RNTB,0.0002,0.00000003,0.77,3.20,55.20,-56.57,-73.26,-68.30,-89.51,-98.97,204.09 K,$ 204.09 K,1.52 K,$ 1.52 K,841.738 MM,"941,988,500",--,62.95,44,50,60,88,65,5,100,50,---,"23,416",10,10
Amoveo,459,VEO,75.38,0.00951716,-0.12,-15.69,12.73,12.73%,,,,,4.72 MM,$ 4.72 MM,2.63 K,$ 2.63 K,62.607 K,"64,412",--,62.85,45,100,40,48,81,45,70,70,---,0,N/A,N/A
Centrality,122,CENNZ,0.0471,0.00000595,-0.21,15.45,48.56,89.43,80.36,47.32,5.27,-51.39,38.04 MM,$ 38.04 MM,18.30 K,$ 18.30 K,807.378 MM,"1,200,000,000",--,62.80,85,0,30,45,79,90,100,50,---,"5,018",11,11
Consensus,528,SEN,0.0022,0.00000028,-0.23,0.37,30.09,25.33,10.52,-5.02,-50.38,-86.39,3.57 MM,$ 3.57 MM,33.19 K,$ 33.19 K,1.627 Bn,"1,650,000,000",--,62.80,36,100,30,58,70,90,100,50,---,"25,153",10,10
Ruff,250,RUFF,0.0139,0.00000175,-0.94,-5.14,30.69,48.21,49.97,31.68,-42.32,-70.20,13.58 MM,$ 13.58 MM,1.58 MM,$ 1.58 MM,980.500 MM,"1,880,000,000",--,62.75,40,0,50,98,78,55,70,---,30,"271,270",12,12
MediBloc [ERC20],156,MEDX,0.0077,0.00000097,0.03,9.18,29.69,128.90,141.19,111.51,4.40,47.10,25.44 MM,$ 25.44 MM,30.88 MM,$ 30.88 MM,3.300 Bn,"10,000,000,000",--,62.70,42,50,55,51,83,55,100,40,---,"2,370,872",8,8
SelfSell,694,SSC,0.0044,0.00000056,-0.20,-11.80,17.14,64.66,25.96,30.90,-32.45,-83.44,1.73 MM,$ 1.73 MM,3.12 MM,$ 3.12 MM,390.000 MM,"1,000,000,000",--,62.70,17,75,35,88,70,40,100,50,---,"482,570",13,13
ZelCash,445,ZEL,0.0802,0.00001013,-0.12,-6.51,1.48,129.41,122.32,171.48,6.78,6.78%,5.08 MM,$ 5.08 MM,445.99 K,$ 445.99 K,63.303 MM,"63,303,050","210,000,000",62.65,---,---,10,98,51,0,100,---,70,"51,415",6,6
Formosa Financial,718,FMF,0.0017,0.00000021,-0.13,9.41,60.16,137.69,42.03,-9.38,-54.63,-54.63%,1.54 MM,$ 1.54 MM,192.46 K,$ 192.46 K,911.833 MM,"2,000,000,000",--,62.65,31,25,35,76,70,75,100,60,---,"22,216",6,6
ELTCOIN,1355,ELTCOIN,0.0006,0.00000008,4.31,9.62,16.65,-8.01,0.56,6.39,-23.27,-82.43,58.26 K,$ 58.26 K,2.03 K,$ 2.03 K,90.000 MM,"100,000,000",--,62.65,---,---,30,90,43,5,100,---,80,795,15,15
Bodhi,665,BOT,0.0485,0.00000612,0.07,4.74,36.33,13.75,19.22,5.20,-53.92,-76.62,1.94 MM,$ 1.94 MM,11.88 K,$ 11.88 K,40.000 MM,"100,000,000","100,000,000",62.60,32,50,50,79,74,20,100,50,---,"1,004,965",15,15
BrahmaOS,713,BRM,0.0026,0.00000032,-0.39,8.69,54.96,-30.39,-55.25,-53.44,-56.66,-84.68,1.59 MM,$ 1.59 MM,117.42,$ 117.42,619.267 MM,"3,000,000,000",--,62.60,80,0,30,75,66,70,100,---,60,"7,087",10,10
VeThor Token,1710,VTHO,0.0007,0.00000009,0.18,-0.36,-1.55,94.80,91.54,45.06,-32.14,-32.14%,0.00,$ 0.00,770.62 K,$ 770.62 K,0.000,--,--,62.60,59,25,90,93,42,5,100,70,---,"152,612",6,6
Own,232,CHX,0.1900,0.00002398,-0.30,2.07,-13.63,49.87,68.51,57.49,64.83,492.11,15.01 MM,$ 15.01 MM,1.86 MM,$ 1.86 MM,78.998 MM,"168,956,522",--,62.55,55,100,20,69,79,5,100,50,---,"1,271,485",9,9
PRIZM,343,PZM,0.1601,0.00002022,-5.70,4.86,-2.03,14.78,32.57,23.35,79.18,-83.40,8.41 MM,$ 8.41 MM,39.04 K,$ 39.04 K,52.503 MM,"99,590,293","6,000,000,000",62.55,---,---,50,93,60,5,100,---,40,"9,630",21,21
XcelToken,441,XCEL,0.0522,0.00001511,0.00,0.00,-3.41,-3.47,80.94,76.50,247.74,247.74%,5.16 MM,$ 5.16 MM,0.00,$ 0.00,98.857 MM,"50,000,000,000",--,62.55,48,100,45,64,70,100,100,0,---,116,6,6
Bitcoin Atom,465,BCA,0.2478,0.00003129,-0.01,-3.43,24.56,43.59,20.11,10.28,-6.00,-57.58,4.57 MM,$ 4.57 MM,69.25 K,$ 69.25 K,18.419 MM,"21,000,000","21,000,000",62.55,---,---,10,88,67,0,70,---,60,"76,010",13,13
Indorse,825,IND,0.0255,0.00000322,-0.34,8.30,58.05,207.49,152.21,104.23,-9.71,-9.71%,954.56 K,$ 954.56 K,129.45,$ 129.45,37.480 MM,"170,622,047",--,62.55,47,75,35,83,55,45,100,70,---,"3,645",17,17
Envion,273,EVN,0.1038,0.00001311,-0.20,10.71,10.71,42.71,28.62,24.13,165.87,-14.73,11.56 MM,$ 11.56 MM,2.98 K,$ 2.98 K,111.369 MM,"127,425,494",--,62.50,70,100,30,53,72,0,100,80,---,"4,358",12,12
Libra Credit,168,LBA,0.0452,0.00000571,-0.12,-8.35,4.54,336.73,271.53,187.11,-18.48,-59.17,23.28 MM,$ 23.28 MM,1.90 MM,$ 1.90 MM,514.760 MM,"1,000,000,000",--,62.50,86,75,50,86,70,50,100,---,20,"322,079",9,9
Peculium,631,PCL,0.0011,0.00000014,-0.19,-16.26,6.23,-47.35,-61.25,-56.07,11.61,-71.71,2.22 MM,$ 2.22 MM,57.24 K,$ 57.24 K,2.033 Bn,"2,207,856,526",--,62.50,50,75,50,43,70,95,100,50,---,"81,500",10,10
Decentralized Machine Learning,1031,DML,0.0058,0.00000073,0.89,9.87,64.07,94.66,67.71,29.47,-53.28,-62.60,364.14 K,$ 364.14 K,27.14 K,$ 27.14 K,63.030 MM,"272,937,007",--,62.50,36,100,15,89,62,55,100,50,---,"10,049",9,9
PCHAIN,383,PI,0.0122,0.00000155,0.29,4.86,15.91,110.11,59.44,50.18,-42.62,-73.86,6.69 MM,$ 6.69 MM,564.37 K,$ 564.37 K,546.620 MM,"2,100,000,000",--,62.45,83,75,80,71,66,70,100,---,20,"179,448",8,8
Digix Gold Token,491,DGX,41.28,0.00521161,0.02,-2.73,0.62,-2.77,-4.90,4.11,-5.23,-2.61,4.11 MM,$ 4.11 MM,57.10 K,$ 57.10 K,99.601 K,"111,000",--,62.45,86,50,50,88,66,75,30,---,40,"671,015",9,9
HTMLCOIN,478,HTML,0.00008060,0.00000001,-1.04,-0.35,-1.33,5.10,-2.43,-15.61,-49.31,-60.58,4.28 MM,$ 4.28 MM,28.17 K,$ 28.17 K,53.067 Bn,"80,434,575,000",--,62.45,8,0,60,89,52,95,100,80,---,"7,798",13,13
Bounty0x,764,BNTY,0.0056,0.00000071,0.61,0.68,28.64,82.46,68.04,82.56,-30.38,-76.47,1.25 MM,$ 1.25 MM,17.71 K,$ 17.71 K,221.831 MM,"500,000,000",--,62.45,28,75,40,88,49,90,70,80,---,"10,915",13,13
DOVU,805,DOV,0.0027,0.00000034,-1.56,1.68,31.00,-36.86,-39.31,-57.74,-77.98,-93.87,1.08 MM,$ 1.08 MM,672.52,$ 672.52,399.759 MM,"963,761,390",--,62.40,39,75,70,37,70,95,100,50,---,"16,607",15,15
Digitex Futures,180,DGTX,0.0277,0.00000350,-0.95,7.22,-5.25,-14.90,-41.91,-55.37,-63.26,290.88,20.84 MM,$ 20.84 MM,1.43 MM,$ 1.43 MM,751.310 MM,"1,000,000,000",--,62.30,39,50,50,53,83,70,100,30,---,"403,533",8,8
APIS,318,APIS,0.0020,0.00000025,-1.14,20.51,-14.09,-0.42,-25.35,-48.92,-47.89,-65.70,9.69 MM,$ 9.69 MM,54.90 K,$ 54.90 K,4.873 Bn,"9,520,000,000",--,62.30,83,100,50,76,84,5,100,---,15,"1,507,374",8,8
Ubiq,296,UBQ,0.2503,0.00003160,2.26,2.86,28.71,19.39,12.99,0.05,-54.51,-54.51%,10.66 MM,$ 10.66 MM,23.72 K,$ 23.72 K,42.609 MM,"42,609,099",--,62.30,83,0,80,78,55,75,70,---,50,"9,894",53,53
Privatix,639,PRIX,1.96,0.00024743,-0.15,-6.21,5.03,98.70,157.59,254.93,141.80,7.32,2.14 MM,$ 2.14 MM,2.14 K,$ 2.14 K,1.093 MM,"1,275,455",--,62.20,---,---,30,98,36,5,100,---,80,"1,610",15,15
OpenAnx,246,OAX,0.2079,0.00002625,2.93,-1.59,32.36,28.35,107.29,105.61,-31.91,-38.04,14.06 MM,$ 14.06 MM,2.45 MM,$ 2.45 MM,67.630 MM,"100,000,000",--,62.15,66,75,50,73,70,75,100,---,30,"2,936,625",18,18
IQeon,791,IQN,0.4086,0.00005158,-3.39,9.26,22.88,114.97,99.06,129.51,143.15,143.15%,1.13 MM,$ 1.13 MM,2.46 K,$ 2.46 K,2.775 MM,"5,491,860",--,62.15,65,25,25,90,61,5,100,80,---,"1,024",4,4
Bibox Token,133,BIX,0.3133,0.00003955,0.21,-6.35,18.34,146.79,105.45,89.27,-10.05,-58.15,34.28 MM,$ 34.28 MM,10.29 MM,$ 10.29 MM,109.429 MM,"262,971,747",--,62.10,10,50,50,78,85,0,100,50,---,"686,065",13,13
Alis,629,ALIS,0.0573,0.00000723,-0.13,-6.00,18.74,99.51,82.30,59.46,11.68,-30.79,2.24 MM,$ 2.24 MM,1.37 K,$ 1.37 K,39.127 MM,"75,200,000",--,62.10,45,0,60,83,67,20,70,80,---,"2,329",16,16
FundRequest,1281,FND,0.0020,0.00000025,3.45,36.91,110.11,-32.41,-57.51,-68.14,-81.53,-95.72,95.57 K,$ 95.57 K,320.65,$ 320.65,47.783 MM,"98,611,464",--,62.10,83,75,50,68,42,5,100,---,90,"2,434",9,9
Hiveterminal Token,542,HVN,0.0083,0.00000104,-1.70,-6.06,10.04,103.30,32.47,29.08,-59.12,-59.12%,3.40 MM,$ 3.40 MM,95.10 K,$ 95.10 K,410.719 MM,"500,000,000",--,62.05,22,50,40,78,67,75,100,50,---,"2,740",17,17
PAYCENT,821,PYN,0.0323,0.00000408,-0.36,-47.30,-54.58,57.23,-19.21,-18.53,-68.71,-68.71%,990.71 K,$ 990.71 K,1.98 K,$ 1.98 K,30.663 MM,"100,000,000",--,62.05,35,50,20,88,67,45,100,60,---,"2,099",5,5
GINcoin,681,GIN,0.2971,0.00003751,1.07,3.34,-26.51,-63.97,-74.97,-80.84,-87.91,-96.23,1.81 MM,$ 1.81 MM,18.28 K,$ 18.28 K,6.093 MM,"6,093,049",--,62.00,---,---,30,96,66,70,100,---,30,"61,430",8,8
Winding Tree,628,LIF,0.1051,0.00001327,-0.23,4.18,13.43,-33.68,-47.27,-50.32,-64.04,-64.04%,2.25 MM,$ 2.25 MM,1.47 K,$ 1.47 K,21.358 MM,"24,976,439",--,62.00,36,50,50,68,64,80,100,50,---,696,6,6
AdHIve,1033,ADH,0.0027,0.00000035,0.88,29.45,18.85,-4.41,10.09,-34.66,-74.72,-95.76,359.56 K,$ 359.56 K,2.30 K,$ 2.30 K,131.377 MM,"392,000,000",--,62.00,45,100,35,74,65,5,100,70,---,"20,957",10,10
Counterparty,543,XCP,1.30,0.00016369,3.25,-0.40,-35.17,-36.54,-45.09,-48.27,-63.30,-84.01,3.39 MM,$ 3.39 MM,44.21 K,$ 44.21 K,2.616 MM,"2,615,665",--,61.95,46,0,50,90,43,75,70,---,80,"12,658",60,60
Leadcoin,1273,LDC,0.0001,0.00000002,-0.22,3.01,47.00,-16.42,-31.14,-65.00,-79.45,-96.37,103.16 K,$ 103.16 K,24.92,$ 24.92,784.400 MM,"2,627,412,706",--,61.95,86,100,10,66,52,55,100,---,80,"2,648",11,11
Bitcoin Green,707,BITG,0.2315,0.00006705,0.92,17.77,-16.27,-37.26,-52.20,-68.79,-85.23,-91.51,1.63 MM,$ 1.63 MM,7.06 K,$ 7.06 K,7.054 MM,"7,054,013","21,000,000",61.85,0,0,50,88,55,25,100,---,80,"8,462",11,11
Adshares,560,ADS,0.1001,0.00001264,-1.84,-9.10,8.66,-2.08,58.86,101.95,-2.47,-9.41,3.04 MM,$ 3.04 MM,25.45 K,$ 25.45 K,30.315 MM,"38,758,206",--,61.85,28,0,30,70,67,95,100,80,---,"1,204",18,18
GoByte,1010,GBX,0.1074,0.00001356,-0.38,-0.16,-16.93,-45.47,-67.68,-75.32,-87.87,-95.18,391.18 K,$ 391.18 K,26.93 K,$ 26.93 K,3.642 MM,"4,466,723","31,800,000",61.85,59,50,60,91,61,5,100,30,---,"17,271",15,15
Playkey,816,PKT,0.0739,0.00000933,1.65,0.72,23.07,137.87,69.93,6.69,-18.51,-81.77,1.03 MM,$ 1.03 MM,25.91 K,$ 25.91 K,13.922 MM,"19,893,268",--,61.85,56,100,40,53,65,55,70,80,---,"33,428",14,14
Auxilium,973,AUX,0.0044,0.00000055,-0.13,5.61,47.75,32.02,47.97,78.48,-11.46,-11.46%,465.07 K,$ 465.07 K,1.02 K,$ 1.02 K,106.780 MM,"300,000,000","300,000,000",61.85,---,---,30,90,52,95,100,---,55,"5,222",4,4
CPChain,351,CPC,0.0210,0.00000266,-1.70,2.84,46.67,47.31,21.77,42.14,-34.37,-69.04,7.93 MM,$ 7.93 MM,2.89 MM,$ 2.89 MM,376.766 MM,"999,999,999",--,61.80,43,0,50,58,66,55,100,---,75,"327,077",12,12
